,Company,TypeName,Inches,Ram,OpSys,Weight (kg),Price_euros,Brand,Resolution,Pixel Width,Pixel Height,Total Pixels,Pixel Density,IPS Panel,Touchscreen,Cpu Clock Speed (GHz),Cpu Brand,Simple Cpu Brand,Cpu Company,Memory Type,HDD Memory (GB),Hybrid Memory (GB),Flash Memory (GB),SSD Memory (GB),Total Memory (GB),Gpu Brand,Simple Gpu Brand,Gpu Company,Simple OpSys
603,MSI,Gaming,17.3,16GB,Windows 10,4.14,2199.0,LAPTOP,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1174,Lenovo,Notebook,15.6,8GB,No OS,2.2,709.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,No OS
265,Dell,2 in 1 Convertible,15.6,8GB,Windows 10,2.67,799.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
454,Dell,Notebook,15.6,8GB,Windows 10,2.36,979.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,AMD Radeon,AMD Radeon,AMD,Windows
63,Asus,Notebook,14.0,8GB,Windows 10,1.4,941.0,ZENBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
1121,HP,Notebook,13.3,8GB,Windows 10,1.16,1690.0,SPECTRE,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1223,Dell,Ultrabook,12.5,8GB,Windows 7,1.26,1713.37,LATITUDE,1920 x 1080,1920,1080,2073600,176.23257360658386,False,True,2.4,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
360,HP,Notebook,15.6,4GB,Windows 10,1.86,439.0,250,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
237,Asus,Notebook,15.6,4GB,Windows 10,2.2,575.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,AMD A10-Series,AMD,AMD,Hybrid,1000,0,0,128,1128,AMD Radeon R5,AMD Radeon,AMD,Windows
650,Asus,Gaming,17.3,32GB,Windows 10,3.8,2799.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
112,Lenovo,2 in 1 Convertible,13.3,8GB,Windows 10,1.37,1399.0,THINKPAD,1920 x 1080,1920,1080,2073600,165.6321180513006,True,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1232,Dell,Notebook,15.6,8GB,Windows 10,2.3,469.01,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,True,2.4,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
1189,Acer,Gaming,17.3,16GB,Windows 10,4.2,2599.0,PREDATOR,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
532,Asus,Notebook,15.6,8GB,Windows 10,2.0,1299.0,ZENBOOK,3840 x 2160,3840,2160,8294400,282.42399616439724,True,False,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
577,Lenovo,Gaming,17.3,32GB,Windows 10,4.6,2663.0,IDEAPAD,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
810,HP,Gaming,17.3,12GB,Windows 10,3.74,1749.0,OMEN,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,AMD Radeon RX,AMD Radeon,AMD,Windows
126,HP,Notebook,14.0,8GB,Windows 10,1.63,812.0,PROBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,1.6,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel UHD Graphics,Intel UHD,Intel,Windows
259,Lenovo,2 in 1 Convertible,15.6,8GB,Windows 10,2.0,1699.0,YOGA,1920 x 1080,1920,1080,2073600,141.21199808219862,True,True,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1098,HP,Notebook,15.6,4GB,Windows 10,1.96,500.0,250,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.6,Intel Pentium Quad Core,Intel Other,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
148,MSI,Gaming,17.3,16GB,Windows 10,2.9,2029.0,APACHE,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
721,HP,2 in 1 Convertible,13.3,8GB,Windows 10,1.58,836.6,PAVILION,1366 x 768,1366,768,1049088,117.82653006268643,True,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
376,Lenovo,Netbook,11.6,4GB,Windows 10,1.59,553.0,YOGA,1366 x 768,1366,768,1049088,135.0942111925629,True,False,1.1,Intel Celeron Quad Core,Intel Other,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
851,Asus,Gaming,15.6,16GB,Windows 10,2.1,1899.0,ROG,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
896,Dell,Gaming,15.6,8GB,Linux,2.62,929.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Linux
694,Toshiba,Notebook,13.3,8GB,Windows 10,1.5,973.0,SATELLITE,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
137,Asus,Gaming,17.3,8GB,Windows 10,3.0,938.0,ASUS FX,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1051,HP,Notebook,15.6,8GB,Windows 10,1.91,979.0,NOTEB,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
7,Apple,Ultrabook,13.3,8GB,macOS,1.34,1158.7,MACBOOK,1440 x 900,1440,900,1296000,127.67794013309688,False,False,1.8,Intel Core i5,Intel Core i5,Intel,Flash,0,0,256,0,256,Intel HD Graphics,Intel HD,Intel,Mac
502,Lenovo,2 in 1 Convertible,13.9,8GB,Windows 10,1.4,1599.0,YOGA,1920 x 1080,1920,1080,2073600,158.48253022174808,True,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
854,Asus,Notebook,15.6,8GB,Windows 10,2.3,787.0,ASUS K,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
631,Dell,Gaming,15.6,16GB,Windows 10,2.62,1479.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1114,Lenovo,2 in 1 Convertible,10.1,4GB,Android,0.69,549.0,YOGA,1920 x 1200,1920,1200,2304000,224.17380907857276,True,True,1.44,Intel Atom,Intel Other,Intel,Flash,0,0,64,0,64,Intel HD Graphics,Intel HD,Intel,Other
371,Acer,Notebook,15.6,4GB,Windows 10,2.1,426.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,3.0,AMD A9-Series,AMD,AMD,SSD,0,0,0,128,128,AMD Radeon R5,AMD Radeon,AMD,Windows
929,HP,Notebook,14.0,4GB,Windows 10,1.95,1149.0,PROBOOK,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
29,HP,Notebook,17.3,8GB,Windows 10,2.5,896.0,PROBOOK,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,1.6,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
411,Lenovo,Ultrabook,14.0,8GB,Windows 10,1.7,1943.0,THINKPAD,2560 x 1440,2560,1440,3686400,209.8006828649808,True,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
407,Dell,Ultrabook,14.0,8GB,Windows 10,1.36,1680.0,LATITUDE,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
1269,Asus,Notebook,15.6,4GB,Windows 10,2.2,720.32,VIVOBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i7,Intel Higher,Intel,HDD,500,0,0,0,500,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
357,Dell,Gaming,15.6,8GB,Windows 10,2.65,999.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
353,HP,Workstation,15.6,8GB,Windows 10,2.6,1738.27,ZBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
788,Acer,Gaming,17.3,16GB,Windows 10,4.2,2299.0,PREDATOR,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
153,MSI,Gaming,17.3,16GB,Windows 10,2.8,1890.0,RAIDER,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
566,Dell,Notebook,15.6,4GB,Windows 10,1.93,959.0,LATITUDE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.6,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
542,HP,Ultrabook,13.3,8GB,Windows 10,1.34,1145.0,ENVY,3200 x 1800,3200,1800,5760000,276.053530085501,True,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
343,Lenovo,2 in 1 Convertible,13.9,16GB,Windows 10,1.4,2099.0,YOGA,3840 x 2160,3840,2160,8294400,316.96506044349616,True,True,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel UHD Graphics,Intel UHD,Intel,Windows
305,Lenovo,Notebook,15.6,4GB,No OS,2.2,359.99,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.1,Intel Pentium Quad Core,Intel Other,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,No OS
612,Dell,Notebook,15.6,4GB,Linux,2.18,443.9,VOSTRO,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Linux
1016,HP,Notebook,15.6,4GB,Windows 10,2.04,769.99,PROBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.4,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
280,Lenovo,Notebook,17.3,6GB,Windows 10,2.8,859.0,IDEAPAD,1600 x 900,1600,900,1440000,106.11306214269258,False,False,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1115,Dell,Ultrabook,13.3,8GB,Windows 10,1.23,1379.0,XPS,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,2.4,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel Iris Plus Graphics,Intel Iris,Intel,Windows
1161,MSI,Gaming,14.0,16GB,Windows 10,1.7,1769.0,PHANTOM,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1260,Lenovo,2 in 1 Convertible,14.0,4GB,Windows 10,1.8,833.01,YOGA,1920 x 1080,1920,1080,2073600,157.3505121487356,False,True,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
56,HP,Notebook,15.6,4GB,Windows 10,1.91,439.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
400,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,306.0,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
572,HP,Notebook,15.6,6GB,Windows 10,1.95,649.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,3.0,AMD A9-Series,AMD,AMD,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
473,Dell,Ultrabook,13.3,8GB,Windows 10,1.42,1841.85,LATITUDE,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
468,HP,Gaming,17.3,12GB,Windows 10,3.78,1699.0,OMEN,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1038,Dell,Notebook,15.6,8GB,Windows 7,2.09,1062.95,LATITUDE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.4,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1052,Dell,2 in 1 Convertible,15.6,8GB,Windows 10,2.3,1094.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,True,True,2.7,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1231,Razer,Gaming,14.0,16GB,Windows 10,1.95,3499.0,BLADE,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,1000,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1005,HP,Notebook,14.0,4GB,Windows 10,1.48,1099.99,ELITEBOOK,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.4,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
776,Lenovo,Notebook,15.6,16GB,Windows 7,2.5,2370.0,THINKPAD,3840 x 2160,3840,2160,8294400,282.42399616439724,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
847,Asus,Ultrabook,13.3,8GB,Windows 10,1.45,1026.0,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,512,512,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
504,Lenovo,Netbook,11.6,4GB,Chrome OS,1.25,265.0,CHROMEBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,SSD,0,0,0,16,16,Intel HD Graphics,Intel HD,Intel,Other
534,Asus,Gaming,15.6,8GB,Windows 10,2.3,1649.0,ROG,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
720,Lenovo,Ultrabook,14.0,8GB,Windows 10,1.17,1686.64,THINKPAD,2560 x 1440,2560,1440,3686400,209.8006828649808,True,False,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
903,Lenovo,Ultrabook,14.0,8GB,Windows 10,1.13,2049.0,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,True,False,2.7,Intel Core i7,Intel Higher,Intel,Flash,0,0,256,0,256,Intel HD Graphics,Intel HD,Intel,Windows
13,Dell,Notebook,15.6,4GB,Windows 10,2.2,498.9,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,256,256,AMD Radeon R5,AMD Radeon,AMD,Windows
648,Toshiba,Notebook,13.3,8GB,Windows 10,1.2,1213.0,PORTEGE,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
679,Acer,Gaming,15.6,16GB,Windows 10,2.5,1299.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
550,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,499.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
838,Lenovo,Notebook,14.0,4GB,Chrome OS,1.5,325.0,CHROMEBOOK,1366 x 768,1366,768,1049088,111.93520355955211,False,False,1.6,Intel Celeron Quad Core,Intel Other,Intel,Flash,0,0,16,0,16,Intel HD Graphics,Intel HD,Intel,Other
1157,Lenovo,Ultrabook,14.0,12GB,Windows 7,1.4,2299.0,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.6,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
781,Asus,Gaming,17.3,16GB,Windows 10,4.3,2350.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
300,Asus,Notebook,14.0,4GB,Windows 10,1.3,509.0,VIVOBOOK,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.4,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
1056,HP,Notebook,15.6,4GB,No OS,1.96,499.0,250,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,No OS
1049,Asus,Netbook,11.6,4GB,Chrome OS,1.2,287.9,CHROMEBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,16,0,16,Intel HD Graphics,Intel HD,Intel,Other
945,Lenovo,Gaming,15.6,16GB,Windows 10,2.5,999.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.1,AMD FX,AMD,AMD,Hybrid,1000,0,0,512,1512,AMD Radeon R9,AMD Radeon,AMD,Windows
570,HP,Workstation,17.3,8GB,Windows 10,3.14,1860.99,ZBOOK,1600 x 900,1600,900,1440000,106.11306214269258,False,False,2.8,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
163,Lenovo,Gaming,15.6,16GB,Windows 10,2.5,1079.0,LEGION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
636,Dell,Ultrabook,13.3,8GB,Windows 10,1.23,1869.0,XPS,3200 x 1800,3200,1800,5760000,276.053530085501,False,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
666,Dell,Notebook,15.6,8GB,Windows 10,2.06,955.0,LATITUDE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
336,Dell,Ultrabook,15.6,8GB,Windows 10,1.9,1049.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,1.6,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
59,Asus,Notebook,15.6,4GB,Linux,2.0,415.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Linux
1169,MSI,Gaming,15.6,8GB,Windows 10,2.2,839.0,PL60,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.7,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1213,Dell,2 in 1 Convertible,15.6,8GB,Windows 10,2.191,999.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,True,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
53,HP,Notebook,13.3,8GB,Windows 10,1.49,1103.0,PROBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel UHD Graphics,Intel UHD,Intel,Windows
490,Lenovo,Notebook,15.6,8GB,Windows 10,2.3,1011.99,THINKPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
326,Acer,Notebook,15.6,6GB,Windows 10,2.23,549.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Intel HD Graphics,Intel HD,Intel,Windows
449,Microsoft,Ultrabook,13.5,16GB,Windows 10 S,1.25,2589.0,SURFACE,2256 x 1504,2256,1504,3393024,200.84255993695703,False,True,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel Iris Plus Graphics,Intel Iris,Intel,Windows
855,Dell,Notebook,15.6,8GB,Windows 10,1.9,945.0,LATITUDE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
1013,HP,Ultrabook,14.0,8GB,Windows 10,1.54,1887.21,ELITEBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1003,HP,Notebook,14.0,4GB,Windows 10,1.64,779.0,PROBOOK,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
1079,HP,Notebook,15.6,4GB,Windows 7,2.31,940.0,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
823,MSI,Gaming,15.6,8GB,Windows 10,2.4,1199.0,GL,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
939,Dell,Gaming,17.3,16GB,Windows 10,4.36,2758.0,ALIENWARE,2560 x 1440,2560,1440,3686400,169.78089942830815,False,False,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,512,1512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
826,Asus,2 in 1 Convertible,13.3,8GB,Windows 10,1.1,1358.0,ZENBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
437,Google,Ultrabook,12.3,16GB,Chrome OS,1.1,2199.0,PIXELBOOK,2400 x 1600,2400,1600,3840000,234.50740003017813,False,True,1.3,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Other
670,Microsoft,Ultrabook,13.5,8GB,Windows 10 S,1.252,1867.85,SURFACE,2256 x 1504,2256,1504,3393024,200.84255993695703,False,True,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel Iris Plus Graphics,Intel Iris,Intel,Windows
563,Lenovo,Notebook,17.3,8GB,Windows 10,3.4,2999.0,THINKPAD,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
